,Category,Message,Contain_HP
4466,0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?   ",False
4467,0,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So  always give response 2 who cares 4 U\""... Gud night..swt dreams..take care""  ",False
4468,0,Nokia phone is lovly..   ,False
4469,1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270   ,True
4470,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!   ,True
4471,0,Sorry da..today i wont come to play..i have driving clas..   ,False
4472,0,I'm really sorry I lit your hair on fire   ,False
4473,0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""   ",False
4474,0,Okey dokey swashbuckling stuff what oh.   ,False
4475,0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?   ",False
4476,0,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.   ,False
4477,0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.   ,False
4478,0,Well. You know what i mean. Texting   ,False
4479,0,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...   ,False
4480,0,Lol! Oops sorry! Have fun.    ,False
4481,0,Wat happened to the cruise thing   ,False
4482,0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?   ",False
4483,1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468   ,False
4484,0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...   ,False
4485,1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info   ,False
4486,0,Yeah just open chat and click friend lists. Then make the list. Easy as pie   ,False
4487,0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap   ,False
4488,0,When/where do I pick you up   ,False
4489,0,As usual u can call me ard 10 smth.   ,False
4490,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!   ",False
4491,0,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.   ,False
4492,0,Poor girl can't go one day lmao   ,False
4493,0,Or just do that 6times   ,False
4494,1,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.   ,True
4495,0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.   ,False
4496,0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...   ",False
4497,0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?   ,False
4498,0,Its worse if if uses half way then stops. Its better for him to complete it.   ,False
4499,0,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.   ,False
4500,0,Send me the new number   ,False
4501,0,Convey my regards to him   ,False
4502,1,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow   ,True
4503,0,2 and half years i missed your friendship:-)   ,False
4504,0,Oh for fuck's sake she's in like tallahassee   ,False
4505,0,"Haha, that was the first person I was gonna ask   ",False
4506,1,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18   ",False
4507,0,Taka lor. Wat time u wan 2 come n look 4 us?   ,False
4508,1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw   ,False
4509,0,"\I;m reaching in another 2 stops.\""""   ",False
4510,0,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?   ",False
4511,1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers   ,False
4512,0,Will you come online today night   ,False
4513,0,Then anything special?   ,False
4514,0,"I'm in solihull, | do you want anything?   ",False
4515,0,Will do. Have a good day   ,False
4516,0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE   ,False
4517,0,Love that holiday Monday feeling even if I have to go to the dentists in an hour   ,False
4518,0,I am on the way to tirupur.   ,False
4519,1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.   ",False
4520,0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.   ,False
4521,0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!    ,False
4522,0,"Just dropped em off, omw back now   ",False
4523,1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate   ",True
4524,0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower   ,False
4525,0,Re your call; You didn't see my facebook huh?   ,False
4526,0,"G says you never answer your texts, confirm/deny   ",False
4527,0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.   ",False
4528,0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.   ,False
4529,0,Oh yah... We never cancel leh... Haha    ,False
4530,0,We can go 4 e normal pilates after our intro...     ,False
4531,0,Ok... Let u noe when i leave my house.   ,False
4532,0,"Oh yes, why is it like torture watching england?   ",False
4533,0,Wanna do some art?! :D   ,False
4534,0,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!   ,False
4535,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!   ",False
4536,1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service   ",False
4537,0,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?   ",False
4538,0,Match started.india  &lt;#&gt;  for 2   ,False
4539,0,Once free call me sir.   ,False
4540,0,Hey do you want anything to buy:)   ,False
4541,0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?   ",False
4542,0,K..k.:)congratulation ..   ,False
4543,0,G wants to know where the fuck you are   ,False
4544,0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x   ,False
4545,0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.   ,False
4546,0,ÌÏ go home liao? Ask dad to pick me up at 6...   ,False
4547,0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?   ,False
4548,0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...   ",False
4549,0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.   ,False
4550,0,Wrong phone! This phone! I answer this one but assume the other is people i don't well   ,False
4551,0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill   ",False
4552,0,I'm already back home so no probably not   ,False
4553,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!   ,True
4554,1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...   ",False
4555,0,I am in bus on the way to calicut   ,False
4556,0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night   ,False
4557,0,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx   ,False
4558,1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.   ",False
4559,0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!   ,False
4560,0,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...   ,False
4561,0,Doing my masters. When will you buy a bb cos i have for sale and how's bf   ,False
4562,0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.   ",False
4563,0,I'm vivek:)i got call from your number.   ,False
4564,0,Why didn't u call on your lunch?   ,False
4565,0,"What i mean was i left too early to check, cos i'm working a 9-6.   ",False
4566,0,I want  &lt;#&gt;  rs da:)do you have it?   ,False
4567,0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND   ",False
4568,0,Yup ok...   ,False
4569,0,I want to see your pretty pussy...   ,False
4570,1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp   ,False
4571,0,"A few people are at the game, I'm at the mall with iouri and kaila   ",False
4572,1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only   ,True
4573,1,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill   ,True
4574,0,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.   ,False
4575,0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time   ,False
4576,0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that   ,False
4577,0,Hey come online! Use msn... We are all there   ,False
4578,0,I'm fine. Hope you are good. Do take care.   ,False
4579,0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.   ,False
4580,0,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?   ,False
4581,0,Yar... I tot u knew dis would happen long ago already.   ,False
4582,0,You are gorgeous! keep those pix cumming :) thank you!   ,False
4583,0,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""   ",False
4584,0,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME   ,False
4585,0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)   ,False
4586,0,So what u doing today?   ,False
4587,0,I said its okay. Sorry   ,False
